image_path,label,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20
src/data/hand_images/a_0.jpg,a,0.8027331829071045,0.855669379234314,-6.573505402229785e-07,0.7240034341812134,0.8181723952293396,-0.047115545719861984,0.6543658971786499,0.7159008383750916,-0.0648937001824379,0.6260307431221008,0.607014536857605,-0.08023723214864731,0.6415571570396423,0.5218194723129272,-0.08404744416475296,0.6959519386291504,0.5953050255775452,-0.0006109483074396849,0.6920281648635864,0.5391877889633179,-0.04228149354457855,0.7016438245773315,0.6372655630111694,-0.05420723557472229,0.7078511118888855,0.6484314799308777,-0.057750996202230453,0.7573792934417725,0.5893179178237915,0.00357297295704484,0.7492077946662903,0.5323339104652405,-0.044508762657642365,0.7492258548736572,0.6537513136863708,-0.0441834032535553,0.754179060459137,0.648648202419281,-0.030278116464614868,0.817467451095581,0.5984841585159302,-0.004387670196592808,0.8147094249725342,0.5527704358100891,-0.055936750024557114,0.8043045401573181,0.6623284220695496,-0.03493453934788704,0.8055304884910583,0.6605831980705261,-0.0064399829134345055,0.877335786819458,0.6149241924285889,-0.016883719712495804,0.8716543912887573,0.5732762813568115,-0.04270034283399582,0.8577784299850464,0.6451213955879211,-0.026622608304023743,0.8569210767745972,0.6533938050270081,-0.0069050975143909454
src/data/hand_images/a_1.jpg,a,0.8375433683395386,0.7836802005767822,-6.582669129784335e-07,0.7585893869400024,0.7485392093658447,-0.038789790123701096,0.6885735392570496,0.6572420597076416,-0.050910864025354385,0.6629446744918823,0.5529539585113525,-0.06231062486767769,0.6890844106674194,0.4792519509792328,-0.06303903460502625,0.7298175096511841,0.5471131205558777,0.012532474473118782,0.7269229888916016,0.4856235980987549,-0.028566710650920868,0.7359397411346436,0.5757936239242554,-0.04430261254310608,0.7400667667388916,0.5850045680999756,-0.05035407841205597,0.785812258720398,0.5422354340553284,0.014009732753038406,0.7802010178565979,0.4839134216308594,-0.03184666484594345,0.7828156352043152,0.5946002006530762,-0.03475629910826683,0.7857180833816528,0.5876466035842896,-0.023646581918001175,0.8405330777168274,0.5478259325027466,0.0035216629039496183,0.8413172364234924,0.49770522117614746,-0.04563507065176964,0.8342239856719971,0.5998198986053467,-0.027757424861192703,0.834007740020752,0.5982996821403503,-0.0015856235986575484,0.8971496820449829,0.5608220100402832,-0.01100864913314581,0.8939321637153625,0.5174485445022583,-0.03481501340866089,0.8818851113319397,0.5889758467674255,-0.01946944184601307,0.8796054124832153,0.6010266542434692,-0.0005569486529566348
src/data/hand_images/a_2.jpg,a,0.7196910381317139,0.7733813524246216,-9.464740173825703e-07,0.6086757183074951,0.7402403354644775,-0.045022301375865936,0.5065271258354187,0.6295661926269531,-0.05815828591585159,0.4622195363044739,0.5028108358383179,-0.0719374492764473,0.47236692905426025,0.40052419900894165,-0.07188298553228378,0.5461530685424805,0.47321581840515137,0.014512521214783192,0.5180782675743103,0.3955458104610443,-0.036694131791591644,0.5465801358222961,0.515211284160614,-0.05398305505514145,0.5658649206161499,0.5265283584594727,-0.05988321453332901,0.6180119514465332,0.4496515989303589,0.01379021629691124,0.5893301367759705,0.37576723098754883,-0.04617094621062279,0.607942521572113,0.524587094783783,-0.04787361994385719,0.6225433349609375,0.5181946158409119,-0.03134883567690849,0.6914395093917847,0.44493594765663147,-0.001244858605787158,0.6721041798591614,0.38371896743774414,-0.06276262551546097,0.6765869855880737,0.5207046270370483,-0.034752845764160156,0.6890575885772705,0.5189995765686035,0.0023433389142155647,0.7685512900352478,0.4500744640827179,-0.021445786580443382,0.745267391204834,0.4012899398803711,-0.04921701177954674,0.7384845614433289,0.4906187951564789,-0.026106515899300575,0.7491787075996399,0.4988059997558594,0.0006765542202629149
src/data/hand_images/a_3.jpg,a,0.1883930265903473,0.6721721887588501,-5.061734213995805e-07,0.27163252234458923,0.6541345715522766,-0.03738643601536751,0.35218775272369385,0.5504348278045654,-0.044652845710515976,0.3758581280708313,0.44412994384765625,-0.0473068468272686,0.3760911822319031,0.3714222311973572,-0.040505293756723404,0.32559484243392944,0.44625070691108704,-0.02112465538084507,0.3490743935108185,0.37564390897750854,-0.05696574226021767,0.3285813331604004,0.47233614325523376,-0.06542513519525528,0.31417179107666016,0.49755194783210754,-0.06585953384637833,0.26346009969711304,0.42991936206817627,-0.01692735031247139,0.2826540172100067,0.3750748336315155,-0.05419211462140083,0.2682223320007324,0.4910491108894348,-0.05194920673966408,0.2569221258163452,0.49319809675216675,-0.041809309273958206,0.20292669534683228,0.4284089505672455,-0.020444942638278008,0.22196494042873383,0.38248854875564575,-0.06537242233753204,0.21754658222198486,0.49358442425727844,-0.04575527459383011,0.20726187527179718,0.5001810193061829,-0.022274848073720932,0.14095567166805267,0.4331519603729248,-0.02626018039882183,0.16415360569953918,0.40162044763565063,-0.05377655848860741,0.16939973831176758,0.4797506332397461,-0.03616728633642197,0.16118308901786804,0.4927711486816406,-0.016007792204618454
src/data/hand_images/a_4.jpg,a,0.8187083601951599,0.7710247039794922,-8.752175517656724e-07,0.7197630405426025,0.7427592873573303,-0.04453808069229126,0.6226845383644104,0.6428998112678528,-0.055736370384693146,0.578833818435669,0.5232148170471191,-0.06655775755643845,0.6054561138153076,0.4320700168609619,-0.06343723088502884,0.6556755900382996,0.49241915345191956,0.021747523918747902,0.6472214460372925,0.42069724202156067,-0.027878621593117714,0.6680794954299927,0.5311600565910339,-0.04852645471692085,0.6704674363136292,0.5359267592430115,-0.05703885108232498,0.7246666550636292,0.47642675042152405,0.024076851084828377,0.7133914232254028,0.41240841150283813,-0.030811596661806107,0.7260795831680298,0.5474773049354553,-0.03671024739742279,0.7218531370162964,0.5319018959999084,-0.025571204721927643,0.7932161688804626,0.4711047410964966,0.012020080350339413,0.787326455116272,0.4104135036468506,-0.0457579530775547,0.7887613773345947,0.5372437238693237,-0.025311486795544624,0.7853723168373108,0.5333243012428284,0.004974612966179848,0.8625645041465759,0.47252124547958374,-0.00478149252012372,0.8535232543945312,0.4199175536632538,-0.031074725091457367,0.8454702496528625,0.5090804696083069,-0.012335419654846191,0.8429815769195557,0.5224630236625671,0.010537703521549702
src/data/hand_images/a_5.jpg,a,0.7486860752105713,0.7495676875114441,-9.674627108324785e-07,0.6344572901725769,0.7231702208518982,-0.07762206345796585,0.5149039030075073,0.6079328656196594,-0.10680527985095978,0.4530847370624542,0.48982685804367065,-0.12865720689296722,0.4697284698486328,0.38300079107284546,-0.1327180415391922,0.5521308183670044,0.3845532536506653,-0.018663907423615456,0.5268157124519348,0.3609463572502136,-0.07482144236564636,0.5620245933532715,0.49560755491256714,-0.09181521087884903,0.5777140855789185,0.4907791316509247,-0.09989316761493683,0.6378982663154602,0.35277584195137024,-0.005855391267687082,0.6134961843490601,0.34085869789123535,-0.07414962351322174,0.6354236006736755,0.5145468711853027,-0.07469845563173294,0.6434613466262817,0.49008405208587646,-0.058166880160570145,0.7234282493591309,0.35091447830200195,-0.009576813317835331,0.706462025642395,0.347051203250885,-0.07989752292633057,0.7094746232032776,0.5029287934303284,-0.04876566305756569,0.7156808972358704,0.48220956325531006,-0.010282959789037704,0.8041735887527466,0.3632734417915344,-0.021216334775090218,0.7843158841133118,0.36311110854148865,-0.05616850405931473,0.7766211032867432,0.465572714805603,-0.03563949838280678,0.7808269262313843,0.4571349024772644,-0.010739579796791077
src/data/hand_images/b_6.jpg,b,0.7990964651107788,0.8914554119110107,6.853032914477808e-07,0.7167918086051941,0.8552026152610779,-0.040598124265670776,0.6432713270187378,0.7643690705299377,-0.065695621073246,0.6434236764907837,0.6548895239830017,-0.08788509666919708,0.6954948902130127,0.5889552235603333,-0.10856188833713531,0.6483935117721558,0.5624403953552246,-0.03324233368039131,0.629855751991272,0.4290902018547058,-0.06249946728348732,0.6247720122337341,0.3475077450275421,-0.08991416543722153,0.6225050687789917,0.2696177363395691,-0.11267741769552231,0.7039510607719421,0.5369930267333984,-0.03903396800160408,0.6797105073928833,0.38744738698005676,-0.06196598708629608,0.6678598523139954,0.296040415763855,-0.0849209874868393,0.6561285853385925,0.20733243227005005,-0.10381006449460983,0.7633932828903198,0.5437729358673096,-0.05065534636378288,0.7419416904449463,0.40539976954460144,-0.07426605373620987,0.7311304807662964,0.3182200491428375,-0.09166272729635239,0.7188437581062317,0.23425742983818054,-0.10597940534353256,0.8278668522834778,0.5757335424423218,-0.06715002655982971,0.8193727731704712,0.4683411419391632,-0.08892837166786194,0.8153168559074402,0.3967568278312683,-0.09845584630966187,0.8095404505729675,0.3271884322166443,-0.10636194795370102
src/data/hand_images/b_7.jpg,b,0.8001130819320679,0.8883402347564697,6.684458639938384e-07,0.7189445495605469,0.8528037071228027,-0.03900269791483879,0.6443948149681091,0.7590102553367615,-0.06220449507236481,0.6476083397865295,0.648034930229187,-0.08284515887498856,0.7043210864067078,0.5866903066635132,-0.10202431678771973,0.6531947255134583,0.5572908520698547,-0.029497407376766205,0.6359291672706604,0.4255986213684082,-0.056828927248716354,0.6317477822303772,0.344226598739624,-0.08304113894701004,0.6304070949554443,0.2674649953842163,-0.10510461032390594,0.7082436084747314,0.5328272581100464,-0.03516485542058945,0.6854466795921326,0.3848157525062561,-0.056305792182683945,0.6751726269721985,0.2946571707725525,-0.07787013053894043,0.6651485562324524,0.20872077345848083,-0.09584329277276993,0.7667429447174072,0.5404602885246277,-0.04672908037900925,0.7466621994972229,0.4024418890476227,-0.06906139850616455,0.7364895939826965,0.31644657254219055,-0.08602675050497055,0.7246502637863159,0.23539483547210693,-0.10001905262470245,0.830113410949707,0.5729843974113464,-0.06312867254018784,0.8238332271575928,0.4648030698299408,-0.08404287695884705,0.8205742239952087,0.3928733468055725,-0.09371651709079742,0.8152468800544739,0.32422903180122375,-0.10181386768817902
src/data/hand_images/b_8.jpg,b,0.71453857421875,0.8518500328063965,5.002454486202623e-07,0.6409741044044495,0.8330554962158203,-0.025843895971775055,0.5757464170455933,0.7631838917732239,-0.03970436006784439,0.5739039182662964,0.6740118861198425,-0.052895139902830124,0.6190663576126099,0.6340434551239014,-0.06523139029741287,0.5851984024047852,0.5939738154411316,-0.010930873453617096,0.5667404532432556,0.49271583557128906,-0.028318442404270172,0.5593506693840027,0.4302746057510376,-0.04767048358917236,0.5547434687614441,0.3717479407787323,-0.064669169485569,0.6263536810874939,0.5708993077278137,-0.0165576059371233,0.6023638248443604,0.4583301246166229,-0.029963092878460884,0.589736819267273,0.3898894488811493,-0.04515286535024643,0.5788350701332092,0.32720091938972473,-0.05792748183012009,0.670987069606781,0.5717599987983704,-0.02707194909453392,0.6495939493179321,0.46706682443618774,-0.04081372544169426,0.6367952227592468,0.4012143015861511,-0.05198820307850838,0.6248840093612671,0.34165579080581665,-0.06168375909328461,0.7220575213432312,0.5921170115470886,-0.04161194711923599,0.712166428565979,0.5086682438850403,-0.054230429232120514,0.7054235339164734,0.4536975622177124,-0.059956151992082596,0.6984072327613831,0.40213969349861145,-0.06515294313430786
src/data/hand_images/b_9.jpg,b,0.14894726872444153,0.8532394766807556,3.592975588162517e-07,0.22251468896865845,0.8194291591644287,-0.03492868319153786,0.2851477861404419,0.7418158054351807,-0.04952665790915489,0.2802187502384186,0.6591063737869263,-0.06193210184574127,0.23253369331359863,0.6327024698257446,-0.07460932433605194,0.2527967393398285,0.5789510011672974,-0.021349864080548286,0.2538678050041199,0.47522711753845215,-0.041974835097789764,0.24972949922084808,0.4096328616142273,-0.06332152336835861,0.24672065675258636,0.3487148582935333,-0.08091628551483154,0.2060747742652893,0.5640587210655212,-0.023359403014183044,0.20880113542079926,0.4477332532405853,-0.04128914326429367,0.21028374135494232,0.3714998960494995,-0.06300166994333267,0.21109391748905182,0.30427107214927673,-0.08063039928674698,0.1628459095954895,0.57572340965271,-0.02985498495399952,0.16468565165996552,0.46737557649612427,-0.04812575876712799,0.16838406026363373,0.3961853086948395,-0.06659277528524399,0.1705750674009323,0.33177387714385986,-0.08084306865930557,0.11738120019435883,0.608404815196991,-0.04033677652478218,0.11836015433073044,0.5240111351013184,-0.05743137747049332,0.12161563336849213,0.4690493941307068,-0.06786680221557617,0.12408918887376785,0.41633880138397217,-0.07627122104167938
